Symbol,Ex_Date,Pre_Drop_Price,Dividend_Amount,Yield_Percent,Volume_On_ExDate,Price_Drop_Percent,Log_Price,Volatility_20d,Return_5d_Before,Volume_Ratio,Day_of_Week,Month,TARGET_Recovery_Days
SCHAEFFLER,2020-06-19,685.82,7.0,1.02,49525.0,-0.813,6.5306,0.021332,1.6753,0.6517,4,6,0
SCHAEFFLER,2021-04-19,993.48,7.6,0.76,67600.0,0.4786,6.9012,0.01532,-2.8822,1.0201,0,4,4
SCHAEFFLER,2022-04-19,1984.9,16.0,0.81,64417.0,-0.118,7.5933,0.011676,1.879,0.4499,1,4,0
SCHAEFFLER,2023-04-11,3025.0,24.0,0.79,138943.0,0.6569,8.0147,0.014586,8.0766,1.581,1,4,39
SCHAEFFLER,2024-04-19,3204.48,26.0,0.81,40175.0,-1.3646,8.0723,0.022187,1.3708,0.5717,4,4,0
SCHAEFFLER,2025-04-23,3308.2,28.0,0.85,61736.0,0.8041,8.1042,0.025939,6.3297,0.869,2,4,1
SCI,2020-09-09,52.59,0.75,1.43,674423.0,-1.2466,3.9625,0.021402,-4.7699,0.3625,2,9,0
SCI,2021-08-17,96.28,0.25,0.26,736488.0,0.8289,4.5673,0.018346,-1.7678,0.3484,1,8,6
SCI,2022-09-22,110.97,0.33,0.3,437881.0,-1.0011,4.7093,0.0201,-5.9292,0.3462,3,9,0
SCI,2023-09-01,122.68,0.44,0.36,2494081.0,0.4312,4.8096,0.030256,4.4489,0.5091,4,9,1
SCI,2024-09-06,251.0,0.5,0.2,2586021.0,3.2805,5.5255,0.020131,-1.3001,0.6658,4,9,11
SCI,2025-09-04,210.13,6.59,3.14,2554815.0,1.4855,5.3477,0.013894,3.9762,1.5639,3,9,8
SCI,2025-11-19,249.85,3.0,1.2,2720238.0,1.6393,5.5209,0.037269,-5.0769,0.187,2,11,56
SCI,2026-02-17,265.36,3.5,1.32,9584852.0,-2.9243,5.5811,0.049718,0.7079,0.966,1,2,0
SHREECEM,2016-08-22,16327.7,16.0,0.1,13198.0,-0.6578,9.7006,0.018306,-0.047,1.0485,0,8,0
SHREECEM,2017-02-06,15435.88,100.0,0.65,7079.0,-0.2834,9.6444,0.01806,2.0421,0.516,0,2,0
SHREECEM,2017-07-21,17297.59,24.0,0.14,7630.0,0.9172,9.7583,0.016327,-3.9047,0.4906,4,7,6
SHREECEM,2018-01-18,18391.12,20.0,0.11,17598.0,2.814,9.8196,0.01694,-2.8721,0.6682,3,1,153
SHREECEM,2018-07-20,15763.49,30.0,0.19,5882.0,-1.972,9.6655,0.017681,-5.1533,0.271,4,7,0
SHREECEM,2019-01-29,14631.64,25.0,0.17,29614.0,-2.8544,9.5909,0.017831,-5.4352,1.0796,1,1,0
SHREECEM,2019-07-31,20221.73,35.0,0.17,46252.0,2.7465,9.9145,0.012377,0.4505,2.4767,2,7,76
SHREECEM,2020-02-24,23804.72,110.0,0.46,29338.0,1.9171,10.0776,0.016912,-0.1072,0.8614,0,2,187
SHREECEM,2021-07-22,27513.45,60.0,0.22,22745.0,-0.2038,10.2224,0.011962,-1.1677,0.5163,3,7,0
SHREECEM,2022-02-10,25003.19,45.0,0.18,19294.0,0.6835,10.1268,0.020939,2.6824,0.4554,3,2,43
SHREECEM,2022-07-13,19633.89,45.0,0.23,22871.0,0.909,9.885,0.015367,-0.1438,0.6313,2,7,3
SHREECEM,2023-02-16,24536.62,45.0,0.18,50403.0,-1.095,10.1079,0.025141,7.2878,0.8247,3,2,0
SHREECEM,2023-06-01,24852.3,55.0,0.22,31272.0,-0.2274,10.1207,0.014726,3.7864,0.7553,3,6,0
SHREECEM,2024-02-08,27827.53,50.0,0.18,32063.0,2.4802,10.2338,0.023214,-5.056,0.7438,3,2,94
SHREECEM,2024-07-23,27682.27,55.0,0.2,90200.0,-1.0673,10.2285,0.013293,1.097,2.1296,1,7,0
SHREECEM,2025-02-05,27750.42,50.0,0.18,28456.0,-1.8602,10.231,0.018076,4.1106,0.9379,2,2,0
SHREECEM,2025-07-21,30643.16,60.0,0.2,48993.0,-2.6196,10.3302,0.013026,-0.9968,1.1089,0,7,0
SHREECEM,2025-11-03,28230.0,80.0,0.28,12006.0,0.9033,10.2481,0.010863,-0.9794,0.5229,0,11,250
SHRIRAMFIN,2016-07-18,216.16,1.17,0.54,4999224.0,2.8882,5.376,0.019679,-0.6369,1.6181,0,7,9
SHRIRAMFIN,2016-11-03,181.56,0.78,0.43,2413298.0,1.1615,5.2016,0.019323,-5.7627,0.7964,3,11,90
SHRIRAMFIN,2017-06-21,170.18,1.17,0.69,1971877.0,-1.3126,5.1369,0.013476,3.9646,0.6597,2,6,0
SHRIRAMFIN,2017-11-10,217.94,0.97,0.45,2885314.0,0.2225,5.3842,0.025041,-2.8415,0.4884,4,11,1
SHRIRAMFIN,2018-07-18,219.36,1.17,0.53,9496824.0,1.7729,5.3907,0.038457,5.029,0.6918,2,7,4
SHRIRAMFIN,2018-11-05,218.21,0.97,0.45,3512058.0,0.2602,5.3854,0.04738,15.6933,0.3552,0,11,7
SHRIRAMFIN,2019-06-19,183.61,1.36,0.74,15773245.0,-1.8008,5.2128,0.032835,-1.6149,0.9191,2,6,0
SHRIRAMFIN,2019-11-07,200.4,0.97,0.49,8534909.0,-1.5867,5.3003,0.025669,0.0702,1.7151,3,11,0
SHRIRAMFIN,2020-11-09,153.45,1.2,0.78,24006055.0,0.6068,5.0334,0.03421,12.2472,1.004,0,11,1
SHRIRAMFIN,2021-04-05,268.91,1.2,0.45,10865445.0,3.1738,5.5944,0.023893,7.3397,0.8551,0,4,2
SHRIRAMFIN,2021-06-16,265.97,1.2,0.45,9827690.0,0.7476,5.5834,0.0207,0.9464,0.9698,2,6,17
SHRIRAMFIN,2021-11-09,306.48,1.6,0.52,12628955.0,2.4537,5.7252,0.027804,16.3557,1.4637,1,11,250
SHRIRAMFIN,2022-03-11,199.7,2.4,1.2,5890485.0,-2.1967,5.2968,0.037431,-0.886,0.8888,4,3,0
SHRIRAMFIN,2023-01-03,259.25,3.0,1.16,2678225.0,1.5429,5.5578,0.023098,0.5004,0.5505,1,1,73
SHRIRAMFIN,2023-06-16,267.45,4.0,1.5,6897545.0,-0.5236,5.589,0.013159,-0.2117,1.958,4,6,0
SHRIRAMFIN,2023-11-06,386.27,4.0,1.04,5634155.0,0.1028,5.9565,0.024398,6.4132,0.8825,0,11,6
SHRIRAMFIN,2024-02-06,456.71,2.0,0.44,7511415.0,-2.1026,6.124,0.020755,-3.9075,0.9879,1,2,0
SHRIRAMFIN,2024-07-23,550.17,3.0,0.55,12227465.0,2.6028,6.3102,0.019184,-1.9047,1.7198,1,7,3
SHRIRAMFIN,2024-11-07,623.39,4.4,0.71,5846920.0,2.9876,6.4352,0.022361,1.5228,0.749,3,11,21
SHRIRAMFIN,2025-01-31,530.18,2.5,0.47,4058608.0,-1.4838,6.2732,0.027859,2.0571,0.5944,4,1,0
SHRIRAMFIN,2025-07-11,664.7,3.0,0.45,4931083.0,0.0748,6.4993,0.016432,-0.6508,1.0004,4,7,1
SHRIRAMFIN,2025-11-07,787.7,4.8,0.61,9765252.0,-3.6372,6.6691,0.015732,7.3485,1.3377,4,11,0
SHYAMMETL,2021-09-06,375.16,2.7,0.72,423865.0,0.0765,5.9274,0.026827,0.1267,0.548,0,9,3
SHYAMMETL,2021-11-17,333.43,2.25,0.67,301692.0,-0.101,5.8094,0.017676,-0.5135,0.6638,2,11,0
SHYAMMETL,2022-02-18,315.53,2.25,0.71,134441.0,0.6755,5.7543,0.02521,-4.472,0.4797,4,2,18
SHYAMMETL,2022-08-11,291.55,1.8,0.62,179857.0,0.7021,5.6752,0.013577,-1.3119,2.1498,3,8,2
SHYAMMETL,2022-09-16,296.33,2.7,0.91,223651.0,1.228,5.6915,0.011706,-0.4747,1.7743,4,9,23
SHYAMMETL,2023-06-05,290.13,1.8,0.62,205079.0,-0.2387,5.6703,0.007909,-2.2208,1.8451,0,6,0
SHYAMMETL,2024-08-30,772.23,2.7,0.35,728254.0,-2.5267,6.6493,0.030787,-2.9836,0.3406,4,8,0
SHYAMMETL,2025-02-07,777.74,2.25,0.29,459928.0,-0.0576,6.6564,0.027141,0.4875,1.2078,4,2,0
SHYAMMETL,2025-07-28,964.95,1.8,0.19,868778.0,0.9822,6.8721,0.013661,5.3318,1.5101,0,7,1
SHYAMMETL,2025-08-19,966.05,2.25,0.23,212466.0,2.0703,6.8732,0.016279,1.5895,0.3617,1,8,31
ENRIN,2026-01-30,2477.5,4.0,0.16,509717.0,-0.3915,7.815,0.029726,12.6521,0.9658,4,1,0
SIEMENS,2016-08-12,698.34,27.5,3.94,289443.0,-2.4565,6.5487,0.019509,1.6309,0.6706,4,8,0
SIEMENS,2017-01-31,649.1,6.0,0.92,315371.0,1.864,6.4756,0.011597,1.6955,0.8043,1,1,1
SIEMENS,2018-01-25,724.47,7.0,0.97,379448.0,-0.3076,6.5854,0.010462,0.5126,1.0387,3,1,0
SIEMENS,2019-01-28,577.36,7.0,1.21,544390.0,2.5913,6.3585,0.009682,-1.4405,0.806,0,1,3
SIEMENS,2020-02-03,851.02,7.0,0.82,750041.0,3.4317,6.7464,0.018953,-3.651,0.9067,0,2,2
SIEMENS,2021-01-27,955.73,7.0,0.73,558293.0,2.2491,6.8625,0.010119,-0.4882,0.8219,2,1,3
SIEMENS,2022-01-20,1370.86,8.0,0.58,727728.0,-1.2836,7.2232,0.014869,0.858,0.9916,3,1,0
SIEMENS,2023-01-31,1689.62,10.0,0.59,665699.0,-0.9116,7.4323,0.014738,-4.6248,1.0919,1,1,0
SIEMENS,2024-01-30,2508.52,10.0,0.4,832629.0,3.3803,7.8274,0.016051,3.9611,2.053,1,1,10
SIEMENS,2025-01-30,3407.01,12.0,0.35,502913.0,-1.2171,8.1336,0.023825,-4.0097,0.9931,3,1,0
SOBHA,2016-07-21,294.22,1.95,0.66,24816.0,-1.5514,5.6843,0.015947,-1.956,0.3318,3,7,0
SOBHA,2017-07-20,376.11,2.43,0.65,184177.0,0.1892,5.9299,0.019246,-0.1837,0.7187,3,7,33
SOBHA,2018-07-25,441.95,6.81,1.54,181725.0,2.2879,6.0912,0.025072,2.5635,0.6852,2,7,4
SOBHA,2019-07-24,539.25,6.81,1.26,335400.0,-1.2661,6.2902,0.020584,0.3945,1.2373,2,7,0
SOBHA,2020-07-23,222.93,6.81,3.06,188690.0,-2.1857,5.4069,0.023717,3.3584,0.6477,3,7,0
SOBHA,2021-07-29,567.42,3.41,0.6,325042.0,-2.6552,6.3411,0.05157,-4.0266,0.2412,3,7,0
SOBHA,2022-07-28,675.8,2.92,0.43,210621.0,-1.3237,6.5159,0.036655,-3.8767,0.2458,3,7,0
SOBHA,2023-07-28,616.62,2.92,0.47,690985.0,-1.3768,6.4242,0.027248,11.0962,0.7485,4,7,0
SOBHA,2024-07-26,1855.79,3.0,0.16,1444693.0,3.2214,7.5261,0.027539,0.8419,8.0739,4,7,37
SOBHA,2025-07-11,1519.4,3.0,0.2,254301.0,1.2834,7.3261,0.015658,0.1777,0.8291,4,7,1
SOLARINDS,2017-02-20,707.47,2.0,0.28,13721.0,-0.9874,6.5617,0.014393,1.9734,1.8285,0,2,0
SOLARINDS,2017-08-09,858.87,3.0,0.35,18256.0,0.7764,6.7556,0.008302,-1.4911,1.1653,2,8,11
SOLARINDS,2018-07-18,1080.44,6.0,0.56,3875.0,0.0091,6.9851,0.018708,-1.4649,0.4804,2,7,4
SOLARINDS,2019-07-18,1141.81,7.0,0.61,4213.0,-0.9055,7.0404,0.023686,0.556,0.4173,3,7,0
SOLARINDS,2020-09-03,1067.37,6.0,0.56,15169.0,-0.2737,6.973,0.020439,-6.7169,0.3073,3,9,0
SOLARINDS,2021-08-18,1685.15,6.0,0.36,10724.0,-0.0531,7.4296,0.020141,1.2072,0.1907,2,8,0
SOLARINDS,2022-05-27,2545.48,7.5,0.29,37527.0,-0.6754,7.8421,0.024994,-8.4258,0.8144,4,5,0
SOLARINDS,2023-06-09,3875.41,8.0,0.21,20217.0,-0.0876,8.2624,0.005749,2.7833,0.4884,4,6,0
SOLARINDS,2024-07-04,11460.74,8.5,0.07,248372.0,-6.1273,9.3467,0.024699,16.7142,1.5429,3,7,0
SOLARINDS,2025-07-08,16707.0,10.0,0.06,131320.0,1.1732,9.7236,0.010948,-2.7855,0.784,1,7,250
SONACOMS,2022-02-11,628.45,0.77,0.12,658919.0,1.6395,6.4433,0.032631,-5.7181,0.3462,4,2,2
SONACOMS,2022-06-29,556.01,0.77,0.14,413427.0,1.4415,6.3208,0.02377,5.2607,0.578,2,6,2
SONACOMS,2023-02-06,435.81,1.28,0.29,3185014.0,-6.2861,6.0772,0.025213,0.7132,1.6876,0,2,0
SONACOMS,2023-06-30,505.95,1.53,0.3,1292014.0,-0.4831,6.2264,0.01295,0.1751,0.7379,4,6,0
SONACOMS,2024-02-05,621.24,1.53,0.25,1141079.0,-1.6984,6.4317,0.016891,5.5332,0.6896,0,2,0
SONACOMS,2024-06-14,644.04,1.53,0.24,1704350.0,0.3183,6.4678,0.019887,-1.8888,1.0882,4,6,10
SONACOMS,2025-02-05,497.51,1.6,0.32,2580847.0,-2.8355,6.2096,0.021154,-0.2779,0.9467,2,2,0
SONACOMS,2025-07-04,476.2,1.6,0.34,666146.0,-0.1361,6.1658,0.015508,0.0209,0.2806,4,7,0
SONACOMS,2026-01-30,492.45,1.6,0.32,1859620.0,-0.6701,6.1994,0.024351,5.3187,1.1129,4,1,0
SONATSOFTW,2016-11-09,44.68,1.31,2.94,759453.0,0.3173,3.7995,0.018117,4.3408,1.5596,2,11,1
SONATSOFTW,2017-08-03,47.76,2.06,4.32,1198727.0,0.6139,3.8661,0.012389,0.2679,2.0954,3,8,54
SONATSOFTW,2017-11-20,61.39,1.41,2.29,3024525.0,-5.1301,4.1172,0.025841,12.1285,2.0351,0,11,0
SONATSOFTW,2018-08-02,105.9,2.53,2.39,644317.0,2.9598,4.6625,0.041473,1.3716,0.4028,3,8,9
SONATSOFTW,2018-11-13,102.88,1.78,1.73,195986.0,-0.51,4.6336,0.036719,8.192,0.4259,1,11,0
SONATSOFTW,2019-07-30,102.41,3.0,2.93,185730.0,1.1581,4.6289,0.014138,-1.6598,0.9435,1,7,7
SONATSOFTW,2019-11-07,98.97,2.16,2.18,225693.0,-0.1465,4.5949,0.016673,-0.016,0.8425,3,11,0
SONATSOFTW,2020-03-06,109.45,5.44,4.97,282578.0,-0.5074,4.6954,0.014469,1.4181,0.9052,4,3,0
SONATSOFTW,2020-11-18,116.24,1.5,1.29,625746.0,0.9373,4.7557,0.026598,3.1661,0.58,2,11,2
SONATSOFTW,2021-08-06,277.08,3.75,1.35,2558975.0,-4.79,5.6243,0.016205,5.3535,2.27,4,8,0
SONATSOFTW,2021-10-29,291.5,3.0,1.03,810645.0,0.1432,5.675,0.0318,5.8256,0.5901,4,10,1
SONATSOFTW,2022-06-15,238.17,4.88,2.05,116215.0,-2.629,5.473,0.018341,-1.1341,0.3771,2,6,0
SONATSOFTW,2022-10-31,243.53,3.5,1.44,265886.0,-3.0718,5.4952,0.014066,1.0302,0.7294,0,10,0
SONATSOFTW,2023-07-21,504.32,4.38,0.87,838798.0,-0.3883,6.2232,0.021454,-0.1851,1.0246,4,7,0
SONATSOFTW,2023-11-07,603.6,3.5,0.58,835416.0,-1.5911,6.4029,0.025513,8.2001,0.8095,1,11,0
SONATSOFTW,2024-07-26,694.46,4.4,0.63,1430495.0,-4.009,6.5431,0.042303,7.8625,0.8547,4,7,0
SONATSOFTW,2025-07-23,420.84,4.4,1.05,572332.0,-0.5991,6.0423,0.018467,-1.4325,0.3208,2,7,0
SONATSOFTW,2025-08-08,345.65,1.25,0.36,328008.0,1.5645,5.8454,0.022053,-4.1272,0.4074,4,8,2
SONATSOFTW,2025-11-21,362.12,1.25,0.35,375039.0,1.5535,5.892,0.020189,-2.4589,0.3293,4,11,8
SONATSOFTW,2026-02-13,287.4,1.25,0.43,1956919.0,2.888,5.6609,0.029428,-5.6391,3.0853,4,2,4
SBIN,2016-06-03,181.01,2.6,1.44,24568749.0,0.682,5.1986,0.029146,2.3737,0.9187,4,6,1
SBIN,2017-05-26,265.28,2.6,0.98,12304394.0,-0.3304,5.5808,0.019116,-5.8117,0.6597,4,5,0
SBIN,2021-06-03,403.46,4.0,0.99,38909199.0,-1.4772,6.0001,0.018198,2.834,0.6024,3,6,0
SBIN,2022-05-25,430.28,7.1,1.65,12728644.0,0.1868,6.0644,0.020688,0.8843,0.723,2,5,1
SBIN,2023-05-31,560.65,11.3,2.02,28797643.0,0.2838,6.3291,0.009705,1.7333,1.5218,2,5,1
SBIN,2024-05-22,800.87,13.7,1.71,19239277.0,-0.2203,6.6857,0.017127,1.5216,0.9172,2,5,0
SBIN,2025-05-16,791.85,15.9,2.01,14733924.0,-0.0316,6.6744,0.016751,3.6574,0.9099,4,5,0
SAIL,2019-08-22,26.61,0.5,1.88,40625817.0,4.1467,3.2814,0.031769,-13.9189,1.6279,3,8,2
SAIL,2021-02-04,53.99,1.0,1.85,35946423.0,-2.9553,3.9888,0.047267,11.6769,0.3766,3,2,0
SAIL,2021-09-20,99.31,1.8,1.81,64945986.0,6.6608,4.5983,0.025509,-4.2412,1.6001,0,9,7
SAIL,2021-11-09,109.21,4.0,3.66,62396450.0,-2.2379,4.6933,0.031318,-0.479,1.2405,1,11,0
SAIL,2022-03-28,93.33,2.5,2.68,28885917.0,0.7455,4.5361,0.037963,3.7223,0.6159,0,3,4
SAIL,2022-07-28,70.32,2.25,3.2,33296293.0,-0.3399,4.2531,0.018841,0.2646,1.0733,3,7,0
SAIL,2023-03-24,82.08,1.0,1.22,20599895.0,2.9464,4.4077,0.017261,-3.1585,1.3185,4,3,23
SAIL,2023-09-20,93.74,0.5,0.53,15206482.0,1.0892,4.5405,0.029012,3.36,0.6588,2,9,51
SAIL,2024-02-20,124.75,1.0,0.8,35081976.0,-2.3959,4.8263,0.042655,8.8672,0.6158,1,2,0
SAIL,2024-09-19,127.06,1.0,0.79,25229973.0,1.6401,4.8446,0.016281,-0.7958,1.6749,3,9,2
SAIL,2025-09-08,127.66,1.6,1.25,26650648.0,-2.9688,4.8494,0.018644,6.747,3.26,0,9,0
SUMICHEM,2020-09-02,263.95,0.55,0.21,290795.0,-2.8666,5.5757,0.019298,-5.8067,0.4539,2,9,0
SUMICHEM,2021-07-22,423.77,0.8,0.19,447664.0,-0.1385,6.0492,0.025792,-2.1749,0.3829,3,7,0
SUMICHEM,2022-07-21,462.65,1.0,0.22,231565.0,0.9746,6.137,0.020645,-3.3214,0.5744,3,7,9
SUMICHEM,2023-07-21,401.04,1.2,0.3,234989.0,-1.5075,5.9941,0.017444,-1.7529,0.7718,4,7,0
SUMICHEM,2024-02-14,373.27,5.0,1.34,272544.0,-0.2268,5.9223,0.016192,-2.7283,0.842,2,2,0
SUMICHEM,2024-07-19,503.28,0.9,0.18,704260.0,1.0311,6.2211,0.023138,1.9576,0.7714,4,7,1
SUMICHEM,2025-07-25,589.75,1.2,0.2,277673.0,0.8224,6.3797,0.019197,-2.5076,0.4794,4,7,2
SUNPHARMA,2016-09-08,715.99,1.0,0.14,3663747.0,-3.8291,6.5737,0.01093,0.4641,1.1657,3,9,0
SUNPHARMA,2017-09-18,482.35,3.5,0.73,3689242.0,-0.048,6.1787,0.02484,12.1617,0.7052,0,9,0
SUNPHARMA,2018-09-17,616.14,2.0,0.32,6264996.0,2.5707,6.4235,0.01861,0.1506,0.6013,0,9,250
SUNPHARMA,2019-08-20,395.74,2.75,0.69,5151625.0,0.5552,5.9808,0.024376,0.9479,0.7341,1,8,3
SUNPHARMA,2020-02-17,391.35,3.0,0.77,2625157.0,1.7206,5.9696,0.013505,-0.4164,0.628,0,2,32
SUNPHARMA,2020-08-19,495.36,1.0,0.2,5414452.0,-0.0762,6.2053,0.01986,-1.1557,0.4419,2,8,0
SUNPHARMA,2021-02-09,598.83,5.5,0.92,5794015.0,0.8821,6.395,0.020757,4.1349,0.6084,1,2,2
SUNPHARMA,2021-08-23,724.46,2.0,0.28,2375417.0,-0.0263,6.5854,0.025929,-2.2035,0.3298,0,8,0
SUNPHARMA,2022-02-09,853.25,7.0,0.82,2874380.0,0.0733,6.749,0.019933,0.3873,0.647,2,2,1
SUNPHARMA,2022-08-19,881.77,3.0,0.34,1708425.0,1.3571,6.7819,0.017641,-0.4669,0.5778,4,8,24
SUNPHARMA,2023-02-08,971.17,7.5,0.77,1815142.0,-1.4116,6.8785,0.01109,-0.8375,0.7818,2,2,0
SUNPHARMA,2023-07-28,1103.45,4.0,0.36,2677679.0,-0.672,7.0062,0.012429,3.4453,0.9908,4,7,0
SUNPHARMA,2024-02-09,1463.13,8.5,0.58,6343881.0,-2.9307,7.2883,0.016402,5.8554,2.7366,4,2,0
SUNPHARMA,2024-07-12,1552.08,5.0,0.32,1426598.0,-0.0349,7.3474,0.010183,0.8512,0.6517,4,7,0
SUNPHARMA,2025-02-06,1725.33,10.5,0.61,3421791.0,0.0143,7.4532,0.016676,0.5046,1.6515,3,2,1
SUNPHARMA,2025-07-07,1660.02,5.5,0.33,1550620.0,-0.5446,7.4146,0.006907,0.0358,0.6473,0,7,0
SUNPHARMA,2026-02-05,1693.4,11.0,0.65,3074842.0,-0.5433,7.4345,0.017418,7.2422,0.9538,3,2,0
SUNTV,2017-02-17,562.24,5.0,0.89,1839076.0,2.1573,6.3319,0.05538,-0.1174,0.4657,4,2,7
SUNTV,2017-03-22,592.68,5.0,0.84,778374.0,1.2892,6.3846,0.012279,1.0675,0.4857,2,3,2
SUNTV,2017-08-21,584.8,2.5,0.43,1144055.0,2.7909,6.3713,0.025188,5.0219,1.1032,0,8,8
SUNTV,2017-11-17,668.3,2.5,0.37,550164.0,0.0593,6.5047,0.017813,-3.0833,0.5708,4,11,2
SUNTV,2018-02-16,776.51,2.5,0.32,1996290.0,5.317,6.6548,0.025974,-2.6824,2.2581,4,2,59
SUNTV,2018-03-22,693.69,2.5,0.36,1767625.0,2.5392,6.542,0.020647,-5.1971,1.2443,3,3,6
SUNTV,2018-08-20,628.82,5.0,0.8,1099298.0,-1.1098,6.4438,0.022013,-4.5086,0.6311,0,8,0
SUNTV,2018-11-14,490.33,2.5,0.51,1803487.0,-0.8131,6.1951,0.027723,0.6172,1.1259,2,11,0
SUNTV,2019-02-15,466.41,2.5,0.54,3895244.0,5.1335,6.1451,0.036694,8.7818,1.223,4,2,4
SUNTV,2019-03-20,502.77,2.5,0.5,1434900.0,0.4039,6.2201,0.017765,1.4693,0.5299,2,3,6
SUNTV,2019-08-20,359.91,2.5,0.69,1041613.0,1.3957,5.8859,0.024824,-1.4237,0.6337,1,8,4
SUNTV,2019-11-21,406.88,2.5,0.61,3948062.0,3.2079,6.0085,0.033246,1.4975,1.9811,3,11,44
SUNTV,2020-02-24,402.89,7.5,1.86,1638322.0,3.1657,5.9987,0.023719,-1.2475,0.6345,0,2,121
SUNTV,2020-03-26,254.67,12.5,4.91,1794307.0,-3.5154,5.54,0.05194,-6.9449,0.7977,3,3,0
SUNTV,2021-02-17,448.77,5.0,1.11,3107983.0,-2.7283,6.1065,0.028664,-1.8441,0.8372,2,2,0
SUNTV,2021-08-23,423.84,3.75,0.88,1080933.0,0.96,6.0494,0.021968,-8.0803,0.4815,0,8,1
SUNTV,2021-11-12,501.81,2.5,0.5,1004838.0,0.4338,6.2182,0.02264,-6.625,0.3676,4,11,243
SUNTV,2022-02-17,446.42,2.5,0.56,1139108.0,1.2501,6.1013,0.017796,-3.6714,0.9169,3,2,29
SUNTV,2022-03-17,408.96,5.0,1.22,2446309.0,-3.6093,6.0136,0.02718,0.5158,2.2614,3,3,0
SUNTV,2022-08-23,451.39,5.0,1.11,1892866.0,1.8485,6.1123,0.015308,2.8172,1.3691,1,8,1
SUNTV,2022-11-18,440.17,3.75,0.85,1146339.0,-0.0418,6.0872,0.025433,-12.4115,0.9764,4,11,0
SUNTV,2023-02-13,424.0,3.75,0.88,416650.0,2.0432,6.0497,0.016485,0.239,0.8302,0,2,73
SUNTV,2023-03-21,402.64,2.5,0.62,217421.0,0.5786,5.998,0.012967,0.9173,0.5256,1,3,13
SUNTV,2023-08-22,515.87,6.25,1.21,755207.0,0.9684,6.2459,0.015016,0.554,0.5821,1,8,1
SUNTV,2023-11-21,641.09,5.0,0.78,467667.0,1.8663,6.4632,0.014972,1.1752,0.5149,1,11,8
SUNTV,2024-02-23,593.14,2.5,0.42,812345.0,-1.969,6.3854,0.013884,0.008,1.4462,4,2,0
SUNTV,2024-04-08,593.9,3.0,0.51,684072.0,1.7905,6.3867,0.018675,1.9225,1.3627,0,4,2
SUNTV,2024-08-20,779.99,5.0,0.64,802665.0,2.1626,6.6593,0.030646,-0.5618,0.6404,1,8,5
SUNTV,2024-11-26,731.99,5.0,0.68,305081.0,0.4109,6.5958,0.014138,4.7159,0.8066,1,11,3
SUNTV,2025-02-13,589.31,2.5,0.42,212657.0,1.149,6.3789,0.014368,-4.9307,0.4554,3,2,22
SUNTV,2025-03-13,559.88,2.5,0.45,189227.0,0.3059,6.3277,0.018387,1.789,0.4601,3,3,3
SUNTV,2025-08-13,564.53,5.0,0.89,367591.0,-2.5004,6.336,0.014481,3.4242,1.315,2,8,0
SUNTV,2025-11-20,552.73,3.75,0.68,559273.0,3.434,6.3149,0.012763,-0.7357,3.231,3,11,5
SUNTV,2026-02-12,609.33,2.5,0.41,199280.0,1.4329,6.4124,0.029006,13.4728,0.5287,3,2,10
SUNTV,2026-03-12,576.75,1.25,0.22,220104.0,-2.8695,6.3574,0.02553,-2.9061,0.8968,3,3,0
SUNDARMFIN,2016-07-05,1122.61,1.0,0.09,7750.0,0.1626,7.0234,0.012645,1.9554,0.1917,1,7,1
SUNDARMFIN,2017-03-01,1082.99,5.0,0.46,145965.0,-4.4474,6.9875,0.011622,4.4048,2.7226,2,3,0
SUNDARMFIN,2017-07-04,1240.94,6.5,0.52,15101.0,1.272,7.1236,0.012591,5.7648,0.4238,1,7,11
SUNDARMFIN,2018-05-10,1660.27,5.0,0.3,9547.0,1.8174,7.4147,0.012,0.1316,0.4091,3,5,14
SUNDARMFIN,2018-07-04,1485.74,7.0,0.47,25724.0,0.5855,7.3037,0.019833,-1.5763,0.4479,2,7,37
SUNDARMFIN,2019-02-11,1305.07,5.0,0.38,33084.0,0.9639,7.174,0.014382,-0.9197,0.9353,0,2,6
SUNDARMFIN,2019-07-03,1574.92,12.5,0.79,5655.0,-0.6906,7.362,0.014191,3.0561,0.1518,2,7,0
SUNDARMFIN,2020-02-18,1552.03,10.0,0.64,24070.0,0.3035,7.3473,0.008785,-1.48,0.5093,1,2,1
SUNDARMFIN,2020-07-02,1383.36,3.0,0.22,19813.0,2.3678,7.2323,0.033677,2.3012,0.4337,3,7,37
SUNDARMFIN,2021-02-02,1718.26,12.0,0.7,174603.0,-5.0589,7.4491,0.021682,2.3051,3.6087,1,2,0
SUNDARMFIN,2021-08-24,2356.45,6.0,0.25,30539.0,-3.3487,7.7649,0.021428,-2.763,0.9086,1,8,0
SUNDARMFIN,2022-02-17,2057.55,10.0,0.49,3357.0,0.2678,7.6293,0.01524,-3.6567,0.1666,3,2,116
SUNDARMFIN,2022-07-08,1802.4,10.0,0.55,9934.0,-1.4562,7.4969,0.016162,4.0435,0.2996,4,7,0
SUNDARMFIN,2023-02-17,2283.96,12.0,0.53,13728.0,-0.6695,7.7337,0.005792,1.0929,0.9459,4,2,0
SUNDARMFIN,2023-07-05,2574.73,15.0,0.58,39546.0,-1.1526,7.8535,0.006249,1.1477,0.4641,2,7,0
SUNDARMFIN,2024-02-16,3689.83,14.0,0.38,525093.0,-3.5057,8.2133,0.012847,1.0074,6.8604,4,2,0
