Symbol,Ex_Date,Pre_Drop_Price,Dividend_Amount,Yield_Percent,Volume_On_ExDate,TARGET_Recovery_Days
SUNPHARMA,2022-08-19,881.77,3.0,0.34,1708425.0,24
SUNPHARMA,2023-02-08,971.17,7.5,0.77,1815142.0,0
SUNPHARMA,2023-07-28,1103.45,4.0,0.36,2677679.0,0
SUNPHARMA,2024-02-09,1463.13,8.5,0.58,6343881.0,0
SUNPHARMA,2024-07-12,1552.08,5.0,0.32,1426598.0,0
SUNPHARMA,2025-02-06,1725.33,10.5,0.61,3421791.0,1
SUNPHARMA,2025-07-07,1660.02,5.5,0.33,1550620.0,0
SUNPHARMA,2026-02-05,1693.4,11.0,0.65,3074842.0,0
SUNTV,2016-03-21,281.47,7.5,2.66,495018.0,0
SUNTV,2017-02-17,562.24,5.0,0.89,1839076.0,7
SUNTV,2017-03-22,592.68,5.0,0.84,778374.0,2
SUNTV,2017-08-21,584.8,2.5,0.43,1144055.0,8
SUNTV,2017-11-17,668.3,2.5,0.37,550164.0,2
SUNTV,2018-02-16,776.51,2.5,0.32,1996290.0,59
SUNTV,2018-03-22,693.69,2.5,0.36,1767625.0,6
SUNTV,2018-08-20,628.82,5.0,0.8,1099298.0,0
SUNTV,2018-11-14,490.33,2.5,0.51,1803487.0,0
SUNTV,2019-02-15,466.41,2.5,0.54,3895244.0,4
SUNTV,2019-03-20,502.77,2.5,0.5,1434900.0,6
SUNTV,2019-08-20,359.91,2.5,0.69,1041613.0,4
SUNTV,2019-11-21,406.88,2.5,0.61,3948062.0,44
SUNTV,2020-02-24,402.89,7.5,1.86,1638322.0,121
SUNTV,2020-03-26,254.67,12.5,4.91,1794307.0,0
SUNTV,2021-02-17,448.77,5.0,1.11,3107983.0,0
SUNTV,2021-08-23,423.84,3.75,0.88,1080933.0,1
SUNTV,2021-11-12,501.81,2.5,0.5,1004838.0,243
SUNTV,2022-02-17,446.42,2.5,0.56,1139108.0,29
SUNTV,2022-03-17,408.96,5.0,1.22,2446309.0,0
SUNTV,2022-08-23,451.39,5.0,1.11,1892866.0,1
SUNTV,2022-11-18,440.17,3.75,0.85,1146339.0,0
SUNTV,2023-02-13,424.0,3.75,0.88,416650.0,73
SUNTV,2023-03-21,402.64,2.5,0.62,217421.0,13
SUNTV,2023-08-22,515.87,6.25,1.21,755207.0,1
SUNTV,2023-11-21,641.09,5.0,0.78,467667.0,8
SUNTV,2024-02-23,593.14,2.5,0.42,812345.0,0
SUNTV,2024-04-08,593.9,3.0,0.51,684072.0,2
SUNTV,2024-08-20,779.99,5.0,0.64,802665.0,5
SUNTV,2024-11-26,731.99,5.0,0.68,305081.0,3
SUNTV,2025-02-13,589.31,2.5,0.42,212657.0,22
SUNTV,2025-03-13,559.88,2.5,0.45,189227.0,3
SUNTV,2025-08-13,564.53,5.0,0.89,367591.0,0
SUNTV,2025-11-20,552.73,3.75,0.68,559273.0,5
SUNTV,2026-02-12,609.33,2.5,0.41,199280.0,10
SUNTV,2026-03-12,576.75,1.25,0.22,220104.0,0
SUNDARMFIN,2016-03-17,916.08,5.5,0.6,38649.0,0
SUNDARMFIN,2016-07-05,1122.61,1.0,0.09,7750.0,1
SUNDARMFIN,2017-03-01,1082.99,5.0,0.46,145965.0,0
SUNDARMFIN,2017-07-04,1240.94,6.5,0.52,15101.0,11
SUNDARMFIN,2018-05-10,1660.27,5.0,0.3,9547.0,14
SUNDARMFIN,2018-07-04,1485.74,7.0,0.47,25724.0,37
SUNDARMFIN,2019-02-11,1305.07,5.0,0.38,33084.0,6
SUNDARMFIN,2019-07-03,1574.92,12.5,0.79,5655.0,0
SUNDARMFIN,2020-02-18,1552.03,10.0,0.64,24070.0,1
SUNDARMFIN,2020-07-02,1383.36,3.0,0.22,19813.0,37
SUNDARMFIN,2021-02-02,1718.26,12.0,0.7,174603.0,0
SUNDARMFIN,2021-08-24,2356.45,6.0,0.25,30539.0,0
SUNDARMFIN,2022-02-17,2057.55,10.0,0.49,3357.0,116
SUNDARMFIN,2022-07-08,1802.4,10.0,0.55,9934.0,0
SUNDARMFIN,2023-02-17,2283.96,12.0,0.53,13728.0,0
SUNDARMFIN,2023-07-05,2574.73,15.0,0.58,39546.0,0
SUNDARMFIN,2024-02-16,3689.83,14.0,0.38,525093.0,0
SUNDARMFIN,2024-07-31,4283.94,16.0,0.37,40931.0,1
SUNDARMFIN,2025-02-07,4620.43,14.0,0.3,51091.0,0
SUNDARMFIN,2025-07-09,5139.0,21.0,0.41,66687.0,7
SUNDARMFIN,2026-02-06,5305.0,16.0,0.3,47992.0,0
SUNDRMFAST,2016-03-17,131.18,1.3,0.99,30245.0,0
SUNDRMFAST,2016-11-10,296.52,1.7,0.57,194197.0,0
SUNDRMFAST,2017-08-10,356.46,2.8,0.79,129827.0,2
SUNDRMFAST,2017-11-13,453.21,1.9,0.42,95738.0,5
SUNDRMFAST,2018-05-17,557.7,2.7,0.48,32373.0,0
SUNDRMFAST,2018-11-09,514.84,2.0,0.39,69166.0,86
SUNDRMFAST,2019-05-20,491.92,3.1,0.63,43135.0,0
SUNDRMFAST,2019-11-14,439.57,1.35,0.31,27882.0,2
SUNDRMFAST,2020-03-04,395.18,2.8,0.71,41306.0,94
SUNDRMFAST,2020-11-12,447.46,1.3,0.29,171441.0,0
SUNDRMFAST,2021-05-18,709.03,3.4,0.48,328766.0,0
SUNDRMFAST,2022-02-21,833.48,6.45,0.77,50232.0,16
SUNDRMFAST,2022-11-17,891.67,5.57,0.62,55427.0,5
SUNDRMFAST,2023-05-16,1050.41,3.06,0.29,79776.0,1
SUNDRMFAST,2023-11-16,1227.04,2.68,0.22,51043.0,11
SUNDRMFAST,2024-06-03,1174.15,4.17,0.36,216472.0,0
SUNDRMFAST,2025-05-07,911.61,4.2,0.46,319223.0,0
SUNDRMFAST,2025-11-04,951.75,3.75,0.39,63518.0,0
SUPREMEIND,2016-03-22,714.37,5.0,0.7,16137.0,0
SUPREMEIND,2016-11-07,820.8,3.0,0.37,26581.0,0
SUPREMEIND,2017-06-21,1108.67,12.0,1.08,193654.0,0
SUPREMEIND,2017-11-06,1044.96,3.0,0.29,80497.0,8
SUPREMEIND,2018-06-19,1164.09,9.0,0.77,50646.0,385
SUPREMEIND,2018-11-05,926.31,4.0,0.43,18025.0,2
SUPREMEIND,2019-07-02,1072.03,9.0,0.84,29321.0,38
SUPREMEIND,2019-11-04,1069.11,4.0,0.37,48800.0,0
SUPREMEIND,2020-03-06,1171.83,10.0,0.85,48387.0,0
SUPREMEIND,2020-11-05,1369.19,5.0,0.37,56388.0,0
SUPREMEIND,2021-06-21,2086.17,17.0,0.81,122534.0,0
SUPREMEIND,2021-10-29,2182.58,6.0,0.27,80392.0,0
SUPREMEIND,2022-06-21,1724.31,18.0,1.04,35328.0,8
SUPREMEIND,2022-11-07,2182.85,6.0,0.27,184873.0,0
SUPREMEIND,2023-06-21,2971.02,20.0,0.67,67944.0,0
SUPREMEIND,2023-11-07,4330.56,8.0,0.18,97300.0,15
SUPREMEIND,2024-10-30,4290.56,10.0,0.23,132713.0,0
SUPREMEIND,2025-06-20,4404.55,24.0,0.54,397703.0,0
SUPREMEIND,2025-11-03,3801.5,11.0,0.29,316701.0,0
SWANCORP,2016-09-12,62.45,0.05,0.08,345116.0,0
SWANCORP,2017-09-13,143.21,0.07,0.05,97623.0,3
SWANCORP,2018-09-03,159.07,0.1,0.06,139772.0,1
SWANCORP,2019-09-03,113.29,0.1,0.09,101261.0,81
SWANCORP,2020-09-18,116.23,0.1,0.09,151614.0,6
SWANCORP,2021-09-07,132.7,0.1,0.08,56924.0,2
SWANCORP,2022-09-20,238.08,0.1,0.04,952036.0,35
SWANCORP,2023-09-21,290.84,0.1,0.03,945503.0,0
SWANCORP,2024-09-19,588.98,0.1,0.02,1228448.0,1
SWANCORP,2025-09-22,488.25,0.1,0.02,3203341.0,0
SYNGENE,2016-03-17,194.03,0.5,0.26,86980.0,1
SYNGENE,2017-07-20,243.54,0.5,0.21,95928.0,40
SYNGENE,2018-07-17,298.02,0.5,0.17,64084.0,1
SYNGENE,2019-07-16,314.01,0.5,0.16,66637.0,0
SYNGENE,2022-06-30,557.81,1.0,0.18,327836.0,1
SYNGENE,2023-06-30,755.55,1.25,0.17,905360.0,0
SYNGENE,2024-06-28,710.42,1.25,0.18,572065.0,1
SYNGENE,2025-06-27,644.45,1.25,0.19,1516300.0,12
SYRMA,2023-09-01,535.55,1.5,0.28,774306.0,1
SYRMA,2024-09-10,420.92,1.5,0.36,394189.0,2
SYRMA,2025-09-19,810.35,1.5,0.19,1556820.0,0
TVSMOTOR,2016-03-17,268.39,1.5,0.56,779319.0,0
TVSMOTOR,2016-11-03,380.99,1.25,0.33,3592297.0,57
TVSMOTOR,2017-03-14,405.59,1.25,0.31,1975637.0,0
TVSMOTOR,2017-11-08,677.25,2.0,0.3,643421.0,2
TVSMOTOR,2018-03-06,638.5,1.3,0.2,1045478.0,27
TVSMOTOR,2018-10-30,532.41,2.1,0.39,1262296.0,3
TVSMOTOR,2019-03-18,475.79,1.4,0.29,1023245.0,17
TVSMOTOR,2020-02-11,441.3,2.1,0.48,1022942.0,130
TVSMOTOR,2020-03-17,369.92,1.4,0.38,1202231.0,0
TVSMOTOR,2021-02-04,628.99,2.1,0.33,5611431.0,0
TVSMOTOR,2021-03-30,558.43,1.4,0.25,2100267.0,0
TVSMOTOR,2022-03-25,597.38,3.75,0.63,784429.0,1
TVSMOTOR,2023-02-02,1005.19,5.0,0.5,1224788.0,1
TVSMOTOR,2024-03-19,2015.09,8.0,0.4,895151.0,0
TVSMOTOR,2025-03-26,2411.5,10.0,0.41,512282.0,0
TATACHEM,2016-08-02,152.74,10.0,6.55,835709.0,0
TATACHEM,2017-07-31,211.0,11.0,5.21,1218310.0,0
TATACHEM,2018-07-16,248.79,22.0,8.84,1202903.0,0
TATACHEM,2019-06-28,243.14,12.5,5.14,2862464.0,0
TATACHEM,2020-06-22,282.73,11.0,3.89,1736703.0,0
TATACHEM,2021-06-14,697.85,10.0,1.43,2526252.0,1
TATACHEM,2022-06-15,858.44,12.5,1.46,2176399.0,32
TATACHEM,2023-06-14,958.19,17.5,1.83,3249390.0,4
TATACHEM,2024-06-12,1083.84,15.0,1.38,3594685.0,0
TATACHEM,2025-06-12,949.35,11.0,1.16,733082.0,28
TATACOMM,2016-07-21,254.32,4.3,1.69,531452.0,1
TATACOMM,2017-06-16,411.5,6.0,1.46,998512.0,0
TATACOMM,2018-08-01,324.18,4.5,1.39,742380.0,0
TATACOMM,2019-07-25,265.29,4.5,1.7,136574.0,0
TATACOMM,2020-08-20,839.57,4.0,0.48,709830.0,0
TATACOMM,2021-06-17,1214.1,14.0,1.15,415619.0,6
TATACOMM,2022-06-10,903.22,20.7,2.29,700910.0,0
TATACOMM,2023-06-26,1503.54,21.0,1.4,699266.0,0
TATACOMM,2024-07-01,1810.72,16.7,0.92,220507.0,0
TATACOMM,2025-06-19,1674.7,25.0,1.49,315327.0,6
TCS,2016-06-06,1040.06,13.5,1.3,1322026.0,0
TCS,2016-07-25,1005.11,3.25,0.32,1688796.0,0
TCS,2016-10-24,973.08,3.25,0.33,1253190.0,0
TCS,2017-01-23,918.12,3.25,0.35,2318546.0,0
TCS,2017-06-13,1002.06,13.75,1.37,1175414.0,1
TCS,2017-07-24,1014.89,3.5,0.34,2271402.0,0
TCS,2017-10-25,1053.38,3.5,0.33,1105106.0,2
TCS,2018-01-22,1212.28,3.5,0.29,4367110.0,0
TCS,2018-05-31,1442.97,14.5,1.0,5049371.0,2
TCS,2018-07-17,1647.21,4.0,0.24,3315492.0,0
TCS,2018-10-23,1579.01,4.0,0.25,2752811.0,6
TCS,2019-01-17,1555.02,4.0,0.26,2625816.0,0
TCS,2019-06-04,1868.45,18.0,0.96,2408658.0,3
TCS,2019-07-16,1802.43,5.0,0.28,2735399.0,10
TCS,2019-10-17,1723.03,45.0,2.61,3818774.0,0
TCS,2020-01-23,1899.95,5.0,0.26,2069866.0,17
TCS,2020-03-19,1427.53,12.0,0.84,5135111.0,1
TCS,2020-06-03,1779.33,6.0,0.34,3699799.0,0
TCS,2020-07-16,1947.35,5.0,0.26,8582118.0,0
TCS,2020-10-14,2469.51,12.0,0.49,4395936.0,45
TCS,2021-01-14,2771.69,6.0,0.22,6931542.0,0
TCS,2021-05-25,2708.88,15.0,0.55,1841613.0,0
TCS,2021-07-15,2839.66,7.0,0.25,2232968.0,4
TCS,2021-10-14,3235.97,7.0,0.22,6442299.0,47
TCS,2022-01-19,3539.68,7.0,0.2,3102539.0,471
TCS,2022-05-25,2921.59,22.0,0.75,3548046.0,3
TCS,2022-07-14,2718.31,8.0,0.29,4764908.0,2
TCS,2022-10-17,2779.65,8.0,0.29,1517005.0,0
TCS,2023-01-16,3034.5,75.0,2.47,1843607.0,0
TCS,2023-06-15,2989.89,24.0,0.8,2273810.0,3
TCS,2023-07-20,3215.03,9.0,0.28,1715404.0,0
TCS,2023-10-19,3239.37,9.0,0.28,1514545.0,1
TCS,2024-01-19,3634.58,27.0,0.74,2941975.0,0
TCS,2024-05-16,3639.08,28.0,0.77,2599399.0,0
TCS,2024-07-19,4076.58,10.0,0.25,3903354.0,3
TCS,2024-10-18,3890.49,10.0,0.26,2361000.0,0
TCS,2025-01-17,3992.33,76.0,1.9,1761466.0,3
TCS,2025-06-04,3291.45,30.0,0.91,2544807.0,0
TCS,2025-07-16,3171.6,11.0,0.35,2540733.0,97
TCS,2025-10-15,2896.64,11.0,0.38,4282226.0,0
TCS,2026-01-16,3135.5,57.0,1.82,4293470.0,0
TATACONSUM,2016-08-08,124.44,2.22,1.79,2430227.0,0
TATACONSUM,2017-07-07,139.41,2.32,1.66,6442241.0,0
TATACONSUM,2017-08-04,153.83,2.32,1.51,2298689.0,0
TATACONSUM,2018-06-20,249.99,2.47,0.99,3367252.0,4
TATACONSUM,2019-05-24,217.6,2.47,1.13,2395433.0,0
TATACONSUM,2020-06-18,353.01,2.67,0.76,1929487.0,0
TATACONSUM,2021-06-10,676.17,4.0,0.59,2571253.0,0
TATACONSUM,2022-06-09,732.58,5.98,0.82,882672.0,0
TATACONSUM,2023-05-19,757.08,8.35,1.1,1233831.0,2
TATACONSUM,2024-05-24,1102.13,7.65,0.69,1424791.0,8
TATACONSUM,2025-05-29,1113.15,8.25,0.74,2556089.0,2
TATAELXSI,2016-07-15,755.27,7.0,0.93,638196.0,3
TATAELXSI,2017-07-18,774.47,8.0,1.03,487782.0,2
TATAELXSI,2018-07-16,1309.91,11.0,0.84,599513.0,0
TATAELXSI,2019-07-08,821.56,13.5,1.64,479443.0,126
TATAELXSI,2020-07-13,870.45,16.5,1.9,367328.0,3
TATAELXSI,2021-06-17,3603.43,48.0,1.33,102358.0,0
TATAELXSI,2022-06-15,8107.7,42.5,0.52,311273.0,27
TATAELXSI,2023-06-22,7569.89,60.6,0.8,102273.0,15
TATAELXSI,2024-06-25,7100.38,70.0,0.99,153628.0,42
TATAINVEST,2016-03-17,41.98,1.7,4.05,202890.0,22
TATAINVEST,2017-08-04,71.8,1.8,2.51,356500.0,0
TATAINVEST,2018-07-13,73.18,2.0,2.73,327350.0,84
TATAINVEST,2019-07-15,77.24,2.0,2.59,94710.0,3
TATAINVEST,2020-07-01,69.14,1.8,2.6,267420.0,0
TATAINVEST,2021-06-16,109.03,2.4,2.2,505670.0,19
TATAINVEST,2022-06-02,143.94,5.5,3.82,511600.0,0
TATAINVEST,2023-06-12,227.31,4.8,2.11,750260.0,0
TATAINVEST,2024-06-18,667.68,2.8,0.42,1660810.0,0
TATAINVEST,2025-06-10,687.95,2.7,0.39,5108540.0,0
TATAPOWER,2016-09-07,68.06,1.3,1.91,4132449.0,1
TATAPOWER,2017-08-10,68.59,1.3,1.9,10816439.0,0
TATAPOWER,2018-07-12,64.73,1.3,2.01,4361939.0,3
TATAPOWER,2019-06-04,62.4,1.3,2.08,4864404.0,15
TATAPOWER,2020-07-14,46.21,1.55,3.35,29076620.0,0
TATAPOWER,2021-06-17,121.0,1.55,1.28,73801920.0,12
TATAPOWER,2022-06-15,214.37,1.75,0.82,11820899.0,0
TATAPOWER,2023-06-07,212.51,2.0,0.94,11387499.0,0
TATAPOWER,2024-07-04,429.32,2.0,0.47,10686705.0,0
TATAPOWER,2025-06-20,382.3,2.25,0.59,15318217.0,0
TATASTEEL,2016-07-28,26.7,0.76,2.85,110489179.0,1
TATASTEEL,2017-07-20,42.96,0.95,2.22,34222531.0,4
TATASTEEL,2018-07-05,45.88,1.0,2.18,60136530.0,3
TATASTEEL,2019-07-04,41.73,1.3,3.12,72630590.0,129
TATASTEEL,2020-08-06,33.21,1.0,3.01,221228070.0,0
TATASTEEL,2021-06-17,98.33,2.5,2.54,162076870.0,6
TATASTEEL,2022-06-15,87.68,5.1,5.82,92443330.0,0
TATASTEEL,2023-06-22,105.66,3.6,3.41,34769987.0,0
TATASTEEL,2024-06-21,174.61,3.6,2.06,65494855.0,0
TATASTEEL,2025-06-06,154.37,3.6,2.33,25804151.0,0
TATATECH,2024-06-13,1032.51,10.05,0.97,959539.0,0
TATATECH,2025-06-16,741.8,11.7,1.58,2798294.0,0
TECHM,2016-07-28,363.93,12.0,3.3,1867921.0,3
TECHM,2017-07-27,287.85,9.0,3.13,2627365.0,1
TECHM,2018-07-26,477.81,14.0,2.93,3542338.0,0
TECHM,2019-07-25,511.17,14.0,2.74,2751865.0,0
TECHM,2020-03-02,588.62,10.0,1.7,3784522.0,0
TECHM,2020-07-23,495.29,5.0,1.01,5038587.0,0
TECHM,2020-10-29,649.9,30.0,4.62,6477299.0,0
TECHM,2021-07-23,964.07,30.0,3.11,2840803.0,0
TECHM,2021-11-02,1311.87,15.0,1.14,2041689.0,3
TECHM,2022-07-21,910.04,30.0,3.3,4935223.0,0
TECHM,2022-11-09,944.09,18.0,1.91,2697639.0,2
TECHM,2023-07-21,1142.35,32.0,2.8,5032086.0,13
TECHM,2023-11-02,1052.67,12.0,1.14,2493118.0,0
TECHM,2024-07-19,1455.78,28.0,1.92,2504915.0,3
TECHM,2024-10-31,1622.99,15.0,0.92,3638913.0,4
TECHM,2025-07-04,1624.89,30.0,1.85,1310544.0,0
TECHM,2025-10-20,1432.6,15.0,1.05,1800507.0,0
TECHNOE,2016-07-28,299.92,1.0,0.33,959710.0,0
TECHNOE,2020-11-24,200.93,3.0,1.49,29974.0,0
TECHNOE,2021-02-24,258.92,3.0,1.16,41811.0,0
TECHNOE,2021-09-20,266.29,4.0,1.5,84722.0,7
TECHNOE,2022-09-15,279.7,2.0,0.72,88756.0,0
TECHNOE,2023-09-15,510.59,6.0,1.18,90347.0,1
TECHNOE,2024-09-13,1586.04,7.0,0.44,128997.0,0
TECHNOE,2025-09-12,1454.9,9.0,0.62,198123.0,1
TEJASNET,2019-07-17,137.21,1.0,0.73,14616.0,346
TEJASNET,2025-06-19,695.5,2.5,0.36,685710.0,1
NIACL,2018-06-27,306.7,5.0,1.63,43200.0,0
NIACL,2019-07-18,128.46,1.5,1.17,46063.0,59
NIACL,2022-08-25,84.32,0.3,0.36,1255846.0,0
NIACL,2023-09-08,130.5,1.93,1.48,871656.0,1
NIACL,2025-09-04,198.21,1.8,0.91,4596479.0,0
RAMCOCEM,2016-03-18,386.67,3.0,0.78,158351.0,0
RAMCOCEM,2017-07-27,649.45,3.0,0.46,217738.0,1
RAMCOCEM,2018-07-26,676.38,3.0,0.44,478605.0,0
RAMCOCEM,2019-07-31,730.73,3.0,0.41,294660.0,7
RAMCOCEM,2020-03-11,702.74,2.5,0.36,1715281.0,93
RAMCOCEM,2021-03-22,939.18,3.0,0.32,529188.0,0
RAMCOCEM,2022-08-02,743.77,3.0,0.4,778345.0,3
RAMCOCEM,2023-08-03,877.26,2.0,0.23,272167.0,20
RAMCOCEM,2024-08-09,791.13,2.5,0.32,207552.0,0
RAMCOCEM,2025-08-06,1159.1,2.0,0.17,111614.0,123
THERMAX,2016-07-28,838.85,6.0,0.72,9434.0,0
THERMAX,2017-07-27,871.62,6.0,0.69,106085.0,33
THERMAX,2018-07-26,1071.83,6.0,0.56,9665.0,0
THERMAX,2019-07-25,1041.26,7.0,0.67,361006.0,0
THERMAX,2020-03-20,670.17,7.0,1.04,1232669.0,0
THERMAX,2021-07-22,1377.11,7.0,0.51,18147.0,0
THERMAX,2022-07-21,2076.06,9.0,0.43,143397.0,0
THERMAX,2023-07-21,2408.24,10.0,0.42,67940.0,0
THERMAX,2024-07-05,5255.79,12.0,0.23,521073.0,0
THERMAX,2025-07-04,3469.9,14.0,0.4,32372.0,7
TIMKEN,2016-08-02,545.0,1.0,0.18,12301.0,11
TIMKEN,2017-08-01,673.37,1.0,0.15,7500.0,11
TIMKEN,2018-08-02,706.48,1.0,0.14,20342.0,275
TIMKEN,2019-08-02,613.86,1.0,0.16,12766.0,5
TIMKEN,2020-07-23,965.39,50.0,5.18,37702.0,0
TIMKEN,2021-07-29,1578.61,1.5,0.1,155229.0,20
TIMKEN,2022-08-11,3058.19,1.5,0.05,73401.0,0
TIMKEN,2023-08-04,3416.7,1.5,0.04,23524.0,184
TIMKEN,2024-07-26,3994.46,2.5,0.06,200740.0,1
TIMKEN,2025-07-25,3478.2,36.0,1.04,93856.0,155
TITAGARH,2016-03-28,101.65,0.8,0.79,931754.0,100
TITAGARH,2017-07-20,115.42,0.8,0.69,1586314.0,0
TITAGARH,2018-09-19,84.14,0.3,0.36,441745.0,705
TITAGARH,2019-09-11,41.05,0.3,0.73,640412.0,0
TITAGARH,2023-09-22,781.39,0.5,0.06,833043.0,3
TITAGARH,2024-08-20,1472.54,0.8,0.05,644997.0,5
TITAGARH,2025-09-08,838.95,1.0,0.12,482845.0,0
TITAN,2016-03-22,328.88,2.2,0.67,1399074.0,0
TITAN,2017-07-24,525.58,2.6,0.49,1120371.0,5
TITAN,2018-07-23,836.5,3.75,0.45,1334621.0,0
TITAN,2019-07-29,1080.37,5.0,0.46,1661014.0,18
TITAN,2020-08-03,1023.33,4.0,0.39,7646498.0,0
TITAN,2021-07-22,1645.8,4.0,0.24,1146821.0,0
TITAN,2022-07-08,2099.94,7.5,0.36,2039331.0,0
TITAN,2023-07-13,3067.2,10.0,0.33,932018.0,34
TITAN,2024-06-27,3351.66,11.0,0.33,1462935.0,0
TITAN,2025-07-08,3655.1,11.0,0.3,3952270.0,39
TORNTPHARM,2016-03-16,561.55,7.5,1.34,517072.0,2
TORNTPHARM,2017-02-10,558.64,5.0,0.9,257566.0,0
TORNTPHARM,2017-06-19,542.89,2.0,0.37,188480.0,8
TORNTPHARM,2018-02-15,642.41,4.5,0.7,136972.0,0
TORNTPHARM,2018-06-18,670.36,2.5,0.37,700252.0,0
TORNTPHARM,2019-02-06,827.82,6.5,0.79,605476.0,13
TORNTPHARM,2019-06-13,705.64,2.0,0.28,373006.0,8
TORNTPHARM,2020-03-18,910.18,16.0,1.76,1059744.0,8
TORNTPHARM,2021-02-15,1211.95,10.0,0.83,699590.0,0
TORNTPHARM,2021-06-17,1356.69,7.5,0.55,1191674.0,0
TORNTPHARM,2022-02-02,1263.94,12.5,0.99,411966.0,0
TORNTPHARM,2022-06-03,1340.94,11.5,0.86,213408.0,3
TORNTPHARM,2023-02-03,1480.11,14.0,0.95,143346.0,0
TORNTPHARM,2023-06-23,1805.39,8.0,0.44,135365.0,0
TORNTPHARM,2024-02-12,2586.77,22.0,0.85,96224.0,4
TORNTPHARM,2024-06-21,2805.42,6.0,0.21,255631.0,9
TORNTPHARM,2025-01-31,3303.28,26.0,0.79,450908.0,53
TORNTPHARM,2025-06-20,3136.49,6.0,0.19,307885.0,0
TORNTPHARM,2026-02-18,4229.4,29.0,0.69,347894.0,2
TORNTPOWER,2016-03-17,189.01,4.5,2.38,768672.0,0
TORNTPOWER,2017-06-08,152.3,2.2,1.44,541914.0,0
TORNTPOWER,2018-06-08,214.44,5.0,2.33,774983.0,2
TORNTPOWER,2019-06-13,204.72,5.0,2.44,867459.0,0
TORNTPOWER,2020-02-18,277.92,11.6,4.17,2666620.0,9
TORNTPOWER,2021-02-16,291.75,5.5,1.89,5483054.0,0
TORNTPOWER,2021-06-24,407.12,5.5,1.35,1389341.0,2
TORNTPOWER,2022-02-10,461.48,9.0,1.95,917329.0,0
TORNTPOWER,2023-02-22,474.87,22.0,4.63,1563125.0,1
TORNTPOWER,2023-06-16,628.07,4.0,0.64,1204655.0,0
TORNTPOWER,2024-02-16,1164.18,12.0,1.03,1637423.0,16
TORNTPOWER,2024-06-14,1554.7,4.0,0.26,410344.0,0
TORNTPOWER,2025-02-12,1250.89,14.0,1.12,538656.0,0
TORNTPOWER,2025-06-06,1391.09,5.0,0.36,257246.0,0
TORNTPOWER,2026-02-16,1447.6,15.0,1.04,471535.0,0
TARIL,2025-05-09,482.2,0.2,0.04,712054.0,1
TRENT,2016-03-17,141.51,0.9,0.64,89320.0,0
TRENT,2017-07-19,249.33,1.0,0.4,73322.0,0
TRENT,2018-07-27,340.46,1.15,0.34,52848.0,0
TRENT,2019-07-19,445.61,1.3,0.29,106626.0,18
TRENT,2020-07-24,585.48,1.0,0.17,114137.0,17
TRENT,2021-07-09,916.42,0.6,0.07,507064.0,2
TRENT,2022-02-22,1030.53,0.6,0.06,714429.0,0
TRENT,2022-05-20,1032.43,1.1,0.11,629720.0,0
TRENT,2023-05-25,1493.98,2.2,0.15,475551.0,0
TRENT,2024-05-22,4660.06,3.2,0.07,742788.0,1
TRENT,2025-06-12,5771.5,5.0,0.09,974013.0,6
TRIDENT,2016-05-26,4.01,0.03,0.75,10891300.0,0
TRIDENT,2016-08-18,3.66,0.06,1.64,10857470.0,0
TRIDENT,2017-01-25,5.31,0.06,1.13,14558940.0,0
TRIDENT,2017-05-25,6.32,0.03,0.48,4965790.0,0
TRIDENT,2017-08-23,6.69,0.06,0.9,34850790.0,0
TRIDENT,2018-02-05,6.04,0.06,0.99,7543770.0,3
TRIDENT,2018-05-24,4.5,0.03,0.67,5017520.0,0
TRIDENT,2018-08-14,5.11,0.06,1.17,7776500.0,2
TRIDENT,2018-10-23,5.33,0.06,1.13,13814540.0,0
TRIDENT,2019-01-24,5.86,0.12,2.05,5233380.0,31
TRIDENT,2019-05-29,6.03,0.06,1.0,6640480.0,124
TRIDENT,2019-08-08,4.88,0.09,1.84,3770630.0,0
TRIDENT,2019-11-07,5.85,0.09,1.54,3963200.0,12
TRIDENT,2020-02-27,5.39,0.18,3.34,3721975.0,61
TRIDENT,2021-05-25,15.52,0.36,2.32,10238535.0,0
TRIDENT,2021-10-28,37.16,0.36,0.97,25915839.0,2
TRIDENT,2022-08-18,36.36,0.36,0.99,7529834.0,0
TRIDENT,2023-06-01,31.5,0.36,1.14,5143932.0,1
TRIDENT,2024-05-28,36.73,0.36,0.98,5755272.0,0
TRIDENT,2025-05-27,32.63,0.5,1.53,10267829.0,0
TRIVENI,2017-08-22,82.63,0.25,0.3,865263.0,2
TRIVENI,2019-02-25,47.35,0.7,1.48,4188264.0,0
TRIVENI,2020-02-18,74.82,1.1,1.47,389244.0,2
TRIVENI,2021-09-08,158.06,1.75,1.11,210627.0,0
TRIVENI,2021-11-09,194.98,1.25,0.64,331129.0,1
TRIVENI,2022-08-12,210.98,2.0,0.95,622028.0,0
TRIVENI,2023-09-01,302.93,3.25,1.07,827160.0,0
TRIVENI,2024-02-09,348.75,4.5,1.29,537019.0,16
TRIVENI,2024-09-06,465.93,1.25,0.27,539161.0,5
TRIVENI,2025-09-01,348.0,2.5,0.72,163178.0,0
TRIVENI,2026-02-06,372.4,1.5,0.4,78916.0,0
TRITURBINE,2016-03-22,94.28,0.7,0.74,21970.0,19
TRITURBINE,2016-08-18,121.93,0.45,0.37,81515.0,150
